reviews,reviewers,date_reviews,rating,course_id,course_name
very basic,Chris,2020-03-30,1,careerdevelopment,English for Career Development
Interesting course with great tips for Career Development.,Leonardo A,2020-09-15,5,careerdevelopment,English for Career Development
Designed to cover both english and job searching. Thanks for the entire team who put efforts in making this course.,Rajesh T,2020-05-24,5,careerdevelopment,English for Career Development
Clear guide on how to write a CV and be prepared for the job interview,Pavel K,2019-02-17,5,careerdevelopment,English for Career Development
"Muy bueno, útil y llevadero.",Roberto L,2020-05-24,5,careerdevelopment,English for Career Development
Excellent course for career Development,Divya J,2020-06-12,5,careerdevelopment,English for Career Development
"Wonderful course , Love the break down of how to write a professional cover letter and resume. ",Robert H,2020-04-16,5,careerdevelopment,English for Career Development
"I found the course very funny and helpful, I learned new terms and I understood better the recruiting process in US. Thnaks! ",Anastasia,2020-04-22,4,careerdevelopment,English for Career Development
"Thank you for the course! That's great opportunity to get useful tips, improve your English and learn new strategies of improving  you career.",Tatiana G,2020-06-24,5,careerdevelopment,English for Career Development
"Wonderful course , Love the break down of how to write a professional cover letter and resume. ",Robert H,2020-04-16,5,careerdevelopment,English for Career Development
"It was very interesting to share the homework with others, received their opinion and also review other people homework, I recommend to take this course for middle and advanced english speakers.",Erick C,2020-09-09,5,careerdevelopment,English for Career Development
This course is very useful for my carrier.,Arun K P,2020-05-10,5,careerdevelopment,English for Career Development
Awesome Course by coursera. It helps me a lot in my career journey. ,Himanshu S,2019-11-20,5,careerdevelopment,English for Career Development
A well designed course for everyone who want to understand how to succeed during the job application process. ,Benjamin F,2020-08-21,5,careerdevelopment,English for Career Development
It was a great experience to be a student of this course. Really enjoyed each and every lesson of it. Thank your for providing such a wonderful course,Mohammad A,2020-07-26,5,careerdevelopment,English for Career Development
im very happy with this course . actually the big interests have got with m and miss but i have one suggest which give 5 minute direct communication  to every Lerner in the   course biggest greeting ,Hassan A,2019-03-16,4,careerdevelopment,English for Career Development
Designed to cover both english and job searching. Thanks for the entire team who put efforts in making this course.,Rajesh T,2020-05-24,5,careerdevelopment,English for Career Development
Excellent,Sarah A,2020-04-13,5,careerdevelopment,English for Career Development
Thank you so much,Islam S,2020-09-17,5,careerdevelopment,English for Career Development
Designed to cover both english and job searching. Thanks for the entire team who put efforts in making this course.,Rajesh T,2020-05-24,5,careerdevelopment,English for Career Development
Very helpful for future career development,Muhammad S,2019-01-10,5,careerdevelopment,English for Career Development
It is one of the best courses for English for Career Development. ,Md M A,2020-05-17,5,careerdevelopment,English for Career Development
"It was my pleasure to participate in such an interesting course. I'd like to thank the speakers and all the staff who were involved in making this 5-week course. Thank you for the new knowledge, new experience, and new skills! ",Denis P,2020-08-30,5,careerdevelopment,English for Career Development
Good Course for the Beginners,Muhammad S,2020-04-14,5,careerdevelopment,English for Career Development
amazing courseThank you very much,Fatima M,2020-06-08,5,careerdevelopment,English for Career Development
"I really enjoyed the class. As an adult (who feels like a kid at times), learning about these practices of thinking about nutrition and the environment are wonderful in helping not just children but also parents to improve their intake of healthier food choices that will lead to more enjoyable meals that are also super simple. ",Benjamin L,2017-11-12,5,childnutrition,Child Nutrition and Cooking
Very good basic teachings that can get anyone with a family set to start cooking more nutritious and delicious meals for the whole family. I like how simply it is and how one can easily apply the knowledge to their every day lives. ,Nicholas H,2015-11-15,4,childnutrition,Child Nutrition and Cooking
I enjoyed the course. I would like a course that teaches the next step in Nutrition.,David L,2015-08-15,5,childnutrition,Child Nutrition and Cooking
"Great course. Maya is a wonderful teacher and inspired me to make better food choices for me and my children. I love the recipes, too.

",Michelle S,2016-06-26,5,childnutrition,Child Nutrition and Cooking
"it was a amazing course, and it helps really helps us decide on a meal  those days when we have no idea what to eat.",William M,2018-03-03,5,childnutrition,Child Nutrition and Cooking
"It was my first course at Coursera. I listened to Your lectures with great interest, they're very informative and filled with warmth. Thank you!",Olga,2019-11-10,5,childnutrition,Child Nutrition and Cooking
"SO fun to listen to this course. Very clear instruction. My rating of 4 out of 5 is simply because the information is very basic and, to me, common sense! Truly enjoying this course!",Elizabeth S,2017-09-22,4,childnutrition,Child Nutrition and Cooking
Very good,Dave M,2017-09-18,5,childnutrition,Child Nutrition and Cooking
"Worst course ever.  I stopped partway through.  Too many links to outside stuff.  Tests/quizes were not based on what was presented in the lessons.  Test design is horrible, too many negative questions.  Glances over the good true information about nutrition to tell us about free range farms, farmers markets, etc., which most people do not have access to or can not afford.  Giving it 1 star is being nicePeople who sponsored it should get their money back.",Robert S,2015-09-01,1,childnutrition,Child Nutrition and Cooking
Excellent,Karen H,2016-03-30,5,childnutrition,Child Nutrition and Cooking
"Thank you for the course, it was very informative!",Alexandra S,2016-09-20,5,childnutrition,Child Nutrition and Cooking
"I just loved it, I know much and I'm doing much for my family of what is told here, but it will be so good to explain to your clients in simple words, to teach them how to live and eat healthy. Thank you.",Olga V,2018-11-26,5,childnutrition,Child Nutrition and Cooking
Thank you for the great opportunity to take this course!!! Many thanks to the author and the Coursera team)))Спасибо за прекрасную возможность пройти этот курс!!! Большая благодарность автору и команде Coursera))),Natalia,2018-09-01,5,childnutrition,Child Nutrition and Cooking
"My first course on Coursera and I am so glad I've taken it here. Great instructor, very clear instructions and lots of new information+ of course, my favorite, new recipes and cooking videos. I have already learned so much and even my husband noticed that I started cooking healthier.  I definitely recommend taking this course! ",Natalia M,2019-04-22,5,childnutrition,Child Nutrition and Cooking
"I think this was a great intro course and parents would benefit from it greatly.  I wish more of the recipes were vegetarian and diary free (I was in fact surprised that so much diary was part of the recipes).  Regardless, a lot better foods than those being served on a regular basis.  ",Jamie M,2016-02-23,4,childnutrition,Child Nutrition and Cooking
"Es excelente este curso! no se alcanzan a imaginar todo lo que ignoramos a veces, todos los errores que cometemos por no conocer la importancia de una buena nutrición, realmente la información que aquí te brindan es fundamental para comenzar una vida saludable. lo recomiendo totalmente, aprendí demasiado y espero replicar todo lo aprendido con mi familia y amigos! Gracias Coursera!",Tatiana S,2018-02-19,5,childnutrition,Child Nutrition and Cooking
Loved the course. Never really knew about organic vs non organic.,John B,2016-02-03,5,childnutrition,Child Nutrition and Cooking
"Very helpful. Straightforward and practical.  I like the way Dr. Adam explains nutrition and I strongly agree with her views on home cooking, avoiding processed food and including children on every step of food preparation. ",Luisa M,2016-01-20,4,childnutrition,Child Nutrition and Cooking
Great and accessible for any parent who wants to improve their family health.,Sarah B,2019-01-31,5,childnutrition,Child Nutrition and Cooking
The course is so interesting and helpful! Thank you for new ideas and inspiration! ,Maria,2015-11-02,5,childnutrition,Child Nutrition and Cooking
really a good and knowledgable course but the fees for certificate is too high as it is a online course.looking forward for such these types of courses.thank you,Divya S,2020-09-27,5,childnutrition,Child Nutrition and Cooking
Just Amazing! Thank you Maya,Biswajit M,2017-03-09,5,childnutrition,Child Nutrition and Cooking
"Informative, bite-sized chunks of useful information.",Norma M,2015-09-28,5,childnutrition,Child Nutrition and Cooking
Very good basic teachings that can get anyone with a family set to start cooking more nutritious and delicious meals for the whole family. I like how simply it is and how one can easily apply the knowledge to their every day lives. ,Nicholas H,2015-11-15,4,childnutrition,Child Nutrition and Cooking
Good 101 course.,Sergey M,2018-02-19,4,childnutrition,Child Nutrition and Cooking
"I am a trained chef, and I learned so much more about nutrition in general, even though the information is geared toward cooking healthful meals for children. So excited to share my new knowledge!",Ana B,2018-01-29,5,childnutrition,Child Nutrition and Cooking
A good introduction to child nutrition.  I would recommend to anyone looking to learn about nutrition for children and the  family.,Sandra M,2015-09-21,5,childnutrition,Child Nutrition and Cooking
"I really enjoyed the class. As an adult (who feels like a kid at times), learning about these practices of thinking about nutrition and the environment are wonderful in helping not just children but also parents to improve their intake of healthier food choices that will lead to more enjoyable meals that are also super simple. ",Benjamin L,2017-11-12,5,childnutrition,Child Nutrition and Cooking
"Interesting and informative. Contained a wealth of very useful knowledge about Brain Science, and it was delivered in a quiet, calm, and clear fashion. Simply excellent. Nicely done !!                                                                                                          ",Joseph C,2015-09-01,5,childnutrition,Child Nutrition and Cooking
Excellently done. Easy to follow and well organized. I learned a lot! It was a pleasure to see the professor so excited and passionate about the subject and about her family.I love the plurality of the subtitles. Surprised and pleased by the quality of them (korean is the only one I can vouch for).,David W,2015-12-14,5,childnutrition,Child Nutrition and Cooking
loved it!,Natalia R,2016-10-03,5,childnutrition,Child Nutrition and Cooking
Very illustrative course!,Jorge R,2018-09-04,5,childnutrition,Child Nutrition and Cooking
Great and accessible for any parent who wants to improve their family health.,Sarah B,2019-01-31,5,childnutrition,Child Nutrition and Cooking
